AUDUSD,EURCHF,EURNOK,EURSEK,EURUSD,GBPUSD,NZDUSD,USDCAD,USDJPY
0.767,1.5544,8.1906,9.1786,1.2838,1.8733,0.7076,1.2205,108.29
0.7677,1.5544,8.189,9.1809,1.2838,1.8735,0.7078,1.2214,108.31
0.7675,1.5546,8.1882,9.1817,1.2841,1.8741,0.7078,1.221,108.32
0.7671,1.5548,8.1902,9.1823,1.2836,1.8746,0.7078,1.2205,108.29
0.767,1.5544,8.1909,9.18,1.2838,1.8751,0.7078,1.2213,108.32
0.7677,1.5545,8.1961,9.1807,1.2847,1.8754,0.7079,1.2205,108.23
0.7685,1.5543,8.1985,9.1809,1.2854,1.8759,0.7068,1.2215,108.23
0.7682,1.5542,8.194,9.182,1.2855,1.8762,0.7079,1.2216,108.21
0.7685,1.5542,8.1938,9.182,1.2854,1.876,0.708,1.222,108.27
0.7682,1.5543,8.1955,9.1838,1.2852,1.8757,0.7077,1.222,108.28
0.768,1.5543,8.199,9.1838,1.2848,1.8754,0.7082,1.2221,108.3
0.7679,1.5547,8.199,9.1835,1.2849,1.8758,0.7082,1.223,108.32
0.767,1.5547,8.199,9.1835,1.2854,1.876,0.7069,1.2232,108.3
0.7669,1.5539,8.199,9.1835,1.2854,1.8767,0.7068,1.2229,108.3
0.7667,1.5539,8.1975,9.1835,1.2849,1.8765,0.707,1.2229,108.31
0.7672,1.5538,8.1975,9.183,1.2854,1.8774,0.7074,1.2225,108.28
0.7671,1.5538,8.1975,9.183,1.2848,1.8771,0.7075,1.2228,108.27
0.7663,1.5538,8.197,9.183,1.2845,1.8769,0.7068,1.2228,108.33
0.7665,1.554,8.196,9.1825,1.2845,1.8764,0.7062,1.223,108.39
0.7659,1.5543,8.196,9.1825,1.2833,1.875,0.7054,1.2233,108.45
0.7656,1.5538,8.195,9.183,1.2829,1.8752,0.7053,1.2237,108.43
0.7648,1.5539,8.195,9.183,1.2824,1.8774,0.7057,1.2229,108.46
0.7648,1.553,8.195,9.183,1.2819,1.877,0.7052,1.223,108.6
0.7647,1.5533,8.195,9.183,1.2819,1.8764,0.7052,1.2235,108.67
0.7661,1.5534,8.195,9.1765,1.2824,1.8774,0.7061,1.2233,108.63
0.7658,1.554,8.195,9.1765,1.2834,1.8777,0.7062,1.2229,108.59
0.766,1.5542,8.186,9.176,1.2833,1.8771,0.7067,1.2228,108.59
0.7658,1.554,8.1905,9.1748,1.2827,1.8763,0.7059,1.2239,108.67
0.7652,1.5546,8.187,9.173,1.2819,1.8755,0.7053,1.2249,108.72
0.7657,1.5544,8.187,9.1745,1.283,1.8763,0.7057,1.2239,108.62
0.7651,1.5549,8.183,9.1722,1.2817,1.8741,0.7046,1.2255,108.65
0.7657,1.5548,8.181,9.173,1.2815,1.8747,0.7058,1.2256,108.82
0.7656,1.5549,8.179,9.1712,1.281,1.874,0.7054,1.2254,108.85
0.7648,1.5544,8.168,9.1695,1.2816,1.8751,0.7044,1.2232,108.73
0.7635,1.5542,8.1635,9.169,1.2817,1.874,0.7028,1.2227,108.73
0.7639,1.5542,8.1675,9.1725,1.282,1.8749,0.703,1.2237,108.71
0.7641,1.5542,8.1695,9.1705,1.2819,1.8752,0.7034,1.2228,108.62
0.7645,1.5539,8.1712,9.17,1.2818,1.8751,0.7042,1.2238,108.63
0.7637,1.5545,8.1634,9.1713,1.281,1.8741,0.7036,1.2246,108.73
0.7633,1.5545,8.1665,9.1745,1.2804,1.8738,0.7035,1.2247,108.8
0.7637,1.5547,8.1652,9.1764,1.2808,1.8725,0.7038,1.2243,108.67
0.7662,1.5525,8.1705,9.1713,1.2837,1.8753,0.7068,1.2232,108.56
0.7675,1.5519,8.165,9.1785,1.2855,1.8776,0.7073,1.2216,108.32
0.7673,1.5516,8.168,9.1815,1.2856,1.8782,0.7079,1.2206,108.3
0.7671,1.5519,8.1665,9.1814,1.2846,1.8782,0.7081,1.22,108.35
0.7667,1.5519,8.167,9.1795,1.2843,1.8774,0.7078,1.2208,108.39
0.7664,1.5518,8.1683,9.177,1.2839,1.877,0.7079,1.2207,108.5
0.7673,1.5516,8.1658,9.1756,1.2841,1.8775,0.7079,1.2206,108.46
0.7674,1.5515,8.1649,9.1764,1.2842,1.8774,0.7079,1.2203,108.47
0.7676,1.5509,8.1665,9.1772,1.2842,1.877,0.7082,1.2204,108.43
0.7676,1.5509,8.1675,9.1785,1.2849,1.8776,0.7086,1.2205,108.36
0.7681,1.5512,8.167,9.1795,1.2847,1.8776,0.7089,1.2203,108.4
0.7681,1.5512,8.1677,9.1784,1.2846,1.8784,0.7089,1.2214,108.42
0.7686,1.5512,8.167,9.18,1.2852,1.8791,0.709,1.2207,108.4
0.7694,1.5506,8.1679,9.1729,1.2867,1.8809,0.709,1.2199,108.1
0.7694,1.5509,8.1676,9.183,1.2863,1.8807,0.7092,1.2192,108.16
0.769,1.5509,8.164,9.1777,1.2868,1.8808,0.7093,1.218,108.1
0.7688,1.5507,8.1665,9.1777,1.2868,1.881,0.7092,1.2178,108.15
0.7693,1.5509,8.1665,9.177,1.2869,1.8819,0.7098,1.2178,108.17
0.7681,1.5514,8.1665,9.1747,1.2856,1.8802,0.7088,1.219,108.25
0.7679,1.5514,8.1665,9.1747,1.2855,1.8803,0.7088,1.2195,108.26
0.768,1.5514,8.1665,9.1747,1.2857,1.881,0.7089,1.2195,108.29
0.7675,1.5515,8.1665,9.1747,1.2857,1.8796,0.7099,1.2196,108.3
0.767,1.5518,8.1665,9.1761,1.2856,1.8802,0.7094,1.2195,108.35
0.7647,1.5518,8.1665,9.1761,1.285,1.8799,0.7089,1.2198,108.33
0.7646,1.5518,8.167,9.1761,1.2843,1.8788,0.7095,1.2206,108.38
0.7654,1.5518,8.167,9.175,1.2852,1.88,0.7083,1.22,108.28
0.766,1.5515,8.167,9.175,1.2858,1.8801,0.7095,1.2188,108.18
0.7662,1.5514,8.1648,9.1745,1.286,1.88,0.7098,1.219,108.14
0.7664,1.5509,8.1648,9.1745,1.2868,1.8814,0.7105,1.2183,108.13
0.7664,1.5506,8.1648,9.1745,1.288,1.8826,0.7111,1.2187,108.04
0.7664,1.5512,8.1645,9.1745,1.2872,1.8802,0.7111,1.2189,108.08
0.7659,1.5514,8.1645,9.1745,1.2873,1.8816,0.7109,1.219,108.13
0.7665,1.5509,8.1645,9.1745,1.2879,1.883,0.711,1.2193,107.98
0.7665,1.5505,8.1638,9.1742,1.2877,1.8826,0.7113,1.2187,108.02
0.7658,1.5494,8.165,9.1728,1.2883,1.8824,0.7112,1.2187,107.92
0.7654,1.5495,8.162,9.1713,1.288,1.882,0.7111,1.2192,107.93
0.7656,1.5499,8.1585,9.1715,1.288,1.8835,0.7103,1.2191,107.96
0.7658,1.5502,8.161,9.1705,1.2875,1.8831,0.7112,1.2187,108.08
0.7661,1.5503,8.1615,9.1685,1.2876,1.883,0.7118,1.2189,108.1
0.7668,1.5502,8.1635,9.163,1.2885,1.8826,0.7117,1.2179,108.07
0.7659,1.5506,8.1645,9.161,1.2879,1.8811,0.7115,1.2187,108.16
0.7667,1.5509,8.1635,9.1633,1.289,1.8823,0.7122,1.2181,108.13
0.7671,1.5504,8.1598,9.1635,1.2905,1.8834,0.7124,1.2174,108.07
0.7671,1.5508,8.1645,9.1632,1.2889,1.8816,0.7119,1.2187,108.37
0.7662,1.5507,8.166,9.164,1.2897,1.8812,0.7113,1.2187,108.41
0.7665,1.5506,8.1672,9.1637,1.2889,1.8808,0.7121,1.2197,108.46
0.7667,1.5506,8.1752,9.1685,1.2885,1.8799,0.712,1.2199,108.42
0.7661,1.5507,8.1689,9.1633,1.2876,1.8795,0.7118,1.2213,108.49
0.7649,1.5513,8.168,9.164,1.2848,1.8758,0.7099,1.2222,108.77
0.7645,1.5514,8.1665,9.1629,1.2854,1.8767,0.7106,1.2218,108.7
0.7642,1.5513,8.1675,9.165,1.2854,1.8777,0.7106,1.2215,108.63
0.7653,1.5514,8.171,9.1594,1.2865,1.8788,0.711,1.2219,108.59
0.765,1.5514,8.1671,9.1585,1.2855,1.8773,0.7116,1.2241,108.72
0.7646,1.5515,8.1723,9.1556,1.2851,1.8772,0.7114,1.2244,108.7
0.7648,1.5518,8.1722,9.1583,1.2853,1.8771,0.7117,1.2247,108.72
0.7654,1.552,8.1725,9.1576,1.2866,1.8789,0.7121,1.2217,108.69
0.7656,1.552,8.1774,9.1625,1.2873,1.8807,0.7134,1.2215,108.62
0.7664,1.5512,8.18,9.1634,1.2886,1.8827,0.7133,1.2209,108.57
0.7662,1.5508,8.177,9.159,1.2878,1.8819,0.7129,1.2215,108.66
0.7661,1.5508,8.1751,9.1615,1.2891,1.8829,0.7139,1.2195,108.55
0.766,1.5506,8.1726,9.159,1.2882,1.8815,0.7138,1.2187,108.61
0.766,1.5507,8.1695,9.16,1.2879,1.8812,0.7135,1.2218,108.56
0.7645,1.5514,8.1736,9.1607,1.2867,1.8796,0.7124,1.2219,108.67
0.7646,1.5514,8.174,9.1588,1.2869,1.8802,0.7126,1.221,108.64
0.7645,1.5519,8.1765,9.1588,1.287,1.8798,0.7123,1.222,108.63
0.7652,1.552,8.1783,9.1588,1.2872,1.8811,0.7129,1.2223,108.69
0.7646,1.5519,8.1783,9.1588,1.2873,1.8809,0.7129,1.2222,108.69
0.7639,1.5518,8.1768,9.1588,1.2874,1.8812,0.7129,1.2228,108.67
0.7641,1.5519,8.1768,9.1588,1.2872,1.8807,0.712,1.2234,108.64
0.7634,1.5519,8.1768,9.1588,1.2867,1.8795,0.7114,1.2233,108.75
0.7641,1.5517,8.1768,9.1588,1.2874,1.8804,0.7113,1.2234,108.66
0.7633,1.5519,8.1768,9.1588,1.2873,1.8794,0.7111,1.2237,108.8
0.7637,1.5519,8.1768,9.1588,1.2866,1.8793,0.711,1.2231,108.71
0.7632,1.5515,8.1768,9.1588,1.2868,1.8796,0.7117,1.2226,108.7
0.764,1.5515,8.1768,9.1588,1.2871,1.8804,0.7122,1.2227,108.61
0.7671,1.5517,8.1768,9.1575,1.2878,1.8818,0.7129,1.221,108.61
0.7674,1.5517,8.174,9.1575,1.2885,1.8826,0.7135,1.2206,108.45
0.7679,1.5517,8.174,9.1575,1.2886,1.8825,0.7138,1.2204,108.48
0.7679,1.5519,8.174,9.1575,1.2888,1.8826,0.7142,1.2209,108.48
0.7676,1.5519,8.174,9.1575,1.2883,1.882,0.7132,1.2206,108.6
0.7675,1.5519,8.174,9.1575,1.2889,1.8824,0.7135,1.2208,108.56
0.7677,1.5517,8.172,9.1565,1.2897,1.8834,0.7135,1.2207,108.5
0.7677,1.5518,8.17,9.1565,1.2897,1.8832,0.7134,1.2206,108.52
0.7687,1.5508,8.1663,9.1553,1.2915,1.8839,0.7144,1.2198,108.47
0.7689,1.5514,8.1685,9.154,1.2916,1.8848,0.7143,1.22,108.45
0.7688,1.5503,8.1695,9.1515,1.2926,1.883,0.7149,1.2206,108.35
0.7688,1.55,8.1698,9.1494,1.2921,1.8837,0.7154,1.2205,108.28
0.77,1.5503,8.1715,9.1468,1.2934,1.8853,0.7167,1.2193,108.25
0.7692,1.5508,8.166,9.149,1.2914,1.8839,0.7152,1.2203,108.24
0.7692,1.55,8.165,9.1478,1.2925,1.8809,0.7156,1.2199,108.2
0.7686,1.5502,8.1645,9.1465,1.2913,1.8784,0.7145,1.2203,108.27
0.7692,1.5498,8.163,9.147,1.2913,1.8782,0.7147,1.2203,108.31
0.7686,1.5505,8.1645,9.1512,1.2897,1.8783,0.7147,1.2216,108.35
0.7685,1.5506,8.1633,9.147,1.2902,1.8793,0.7146,1.2216,108.31
0.7689,1.5505,8.1655,9.15,1.2914,1.8784,0.7155,1.2204,108.25
0.7697,1.5497,8.165,9.1495,1.2921,1.8795,0.7159,1.2197,108.25
0.7696,1.5497,8.1641,9.1542,1.2923,1.8801,0.7164,1.2191,108.24
0.7699,1.5495,8.1621,9.1545,1.2922,1.8791,0.7165,1.2193,108.22
0.7706,1.5494,8.168,9.1554,1.2932,1.8802,0.7168,1.2193,108.16
0.7703,1.5489,8.1685,9.154,1.2922,1.8791,0.7174,1.2207,108.24
0.7692,1.549,8.1679,9.1554,1.2923,1.8786,0.7162,1.2207,108.27
0.7688,1.5509,8.168,9.1549,1.2903,1.877,0.7158,1.2205,108.45
0.7689,1.5508,8.169,9.1555,1.2912,1.8782,0.7161,1.2206,108.36
0.7684,1.551,8.169,9.1585,1.2905,1.8769,0.7157,1.2208,108.47
0.7684,1.5507,8.1674,9.1588,1.2911,1.8778,0.7159,1.2208,108.42
0.7681,1.5508,8.1699,9.1578,1.2903,1.8775,0.7147,1.2208,108.47
0.7667,1.5519,8.1717,9.1625,1.2867,1.8735,0.7136,1.2232,108.64
0.7663,1.5514,8.1735,9.1605,1.2859,1.8722,0.7136,1.2232,108.65
0.766,1.5518,8.1711,9.1564,1.2849,1.8698,0.713,1.2236,108.66
0.7668,1.5517,8.171,9.1606,1.2853,1.8693,0.7124,1.2227,108.66
0.7667,1.5517,8.1714,9.1619,1.2852,1.8699,0.7127,1.2237,108.65
0.7668,1.5521,8.1735,9.16,1.2857,1.8701,0.7122,1.2234,108.64
0.7662,1.5521,8.1735,9.16,1.2857,1.87,0.7118,1.2222,108.65
0.7664,1.5518,8.1735,9.161,1.2857,1.8698,0.7122,1.2233,108.63
0.7666,1.5521,8.1735,9.161,1.2859,1.8705,0.7123,1.2235,108.63
0.7661,1.552,8.1708,9.161,1.2851,1.8709,0.7119,1.2231,108.66
0.7664,1.552,8.1708,9.161,1.2846,1.8709,0.7117,1.2231,108.64
0.7669,1.552,8.1708,9.161,1.2849,1.8707,0.7122,1.2235,108.65
0.7666,1.5519,8.1708,9.161,1.2849,1.8709,0.7126,1.2235,108.61
0.7664,1.5513,8.174,9.161,1.2835,1.8702,0.7117,1.2239,108.63
0.7656,1.5522,8.174,9.158,1.2819,1.8687,0.7117,1.2243,108.71
0.7658,1.5521,8.174,9.158,1.2817,1.8679,0.7118,1.2243,108.6
0.7659,1.5521,8.174,9.158,1.2818,1.8694,0.7121,1.224,108.54
0.7663,1.5525,8.174,9.158,1.2822,1.8696,0.7128,1.2235,108.53
0.7665,1.5527,8.174,9.158,1.2824,1.8697,0.7129,1.2237,108.59
0.7667,1.5525,8.174,9.158,1.2822,1.87,0.7133,1.2239,108.57
0.7666,1.5527,8.174,9.158,1.2822,1.87,0.7131,1.2242,108.58
0.7669,1.5527,8.174,9.1575,1.2822,1.8697,0.7127,1.2239,108.63
0.7666,1.5527,8.169,9.1575,1.2819,1.8696,0.7127,1.2242,108.65
0.7666,1.5523,8.1685,9.1575,1.2822,1.8698,0.7127,1.2239,108.66
0.7668,1.5521,8.1685,9.1575,1.2824,1.8697,0.7131,1.2247,108.7
0.7669,1.5517,8.1685,9.1578,1.2823,1.8695,0.7127,1.2247,108.68
0.7656,1.5523,8.179,9.1554,1.2827,1.8692,0.7127,1.2242,108.69
0.7656,1.5519,8.1765,9.1585,1.2812,1.8677,0.7123,1.2247,108.72
0.7665,1.5519,8.1805,9.1615,1.2818,1.8693,0.7128,1.2242,108.67
0.7667,1.5507,8.1765,9.1598,1.2823,1.8689,0.7128,1.2243,108.66
0.7673,1.5505,8.177,9.1623,1.2828,1.8689,0.7133,1.2239,108.7
0.7669,1.5501,8.1755,9.1624,1.2827,1.8687,0.7131,1.2237,108.64
0.7671,1.55,8.1725,9.162,1.2835,1.8699,0.7132,1.2238,108.58
0.7672,1.5494,8.168,9.1582,1.2836,1.8705,0.7137,1.2247,108.6
0.7674,1.5494,8.1675,9.162,1.2837,1.8705,0.7141,1.224,108.6
0.7673,1.5495,8.1678,9.1583,1.2835,1.869,0.7137,1.224,108.59
0.7675,1.5493,8.1684,9.158,1.2837,1.8705,0.7138,1.2267,108.61
0.7674,1.5496,8.167,9.16,1.2823,1.8696,0.7139,1.2283,108.75
0.7672,1.5507,8.168,9.166,1.2823,1.8702,0.7134,1.228,108.81
0.7676,1.5497,8.172,9.167,1.2819,1.8697,0.7133,1.2293,108.85
0.7682,1.5496,8.1735,9.1662,1.2824,1.8698,0.7137,1.2306,108.81
0.7686,1.5499,8.1755,9.166,1.2828,1.8699,0.7137,1.2304,108.74
0.7688,1.5496,8.18,9.1781,1.2824,1.8705,0.7143,1.2298,108.74
0.7695,1.5491,8.179,9.1694,1.285,1.875,0.7151,1.2291,108.61
0.7711,1.5497,8.1811,9.1693,1.2878,1.8782,0.7162,1.228,108.56
0.7726,1.5477,8.1804,9.17,1.2915,1.8826,0.7172,1.2257,108.29
0.7712,1.5489,8.1791,9.1735,1.2919,1.8835,0.7171,1.2256,108.4
0.7719,1.5481,8.1794,9.1704,1.2923,1.8827,0.7172,1.2258,108.37
0.7717,1.5488,8.1803,9.1722,1.2914,1.882,0.7168,1.2258,108.39
0.7718,1.5489,8.1803,9.1703,1.2923,1.8828,0.7169,1.2276,108.36
0.7717,1.5486,8.1822,9.1713,1.2919,1.8831,0.7154,1.2272,108.37
0.7724,1.5485,8.1903,9.1688,1.2925,1.8848,0.7156,1.2279,108.31
0.7727,1.5488,8.1879,9.169,1.2928,1.8849,0.7178,1.2287,108.36
0.7723,1.5491,8.1935,9.1698,1.2929,1.8855,0.7175,1.2282,108.31
0.7727,1.5495,8.196,9.1733,1.2932,1.8856,0.7178,1.2282,108.26
0.7721,1.5495,8.198,9.1733,1.2934,1.8858,0.7167,1.229,108.25
0.7721,1.5495,8.198,9.1733,1.2945,1.8858,0.7167,1.2289,108.25
0.7721,1.5495,8.198,9.1733,1.2945,1.8858,0.7167,1.2289,108.25
0.7721,1.5495,8.198,9.1733,1.2945,1.8858,0.7167,1.2289,108.25
0.7721,1.5495,8.198,9.1733,1.2945,1.8858,0.7167,1.2289,108.25
0.7711,1.5488,8.198,9.1733,1.2915,1.8824,0.7169,1.2292,108.5
0.7717,1.5488,8.198,9.1733,1.2926,1.883,0.7179,1.2284,108.3
0.7717,1.5488,8.198,9.168,1.2924,1.8829,0.7179,1.2288,108.35
0.7722,1.5483,8.198,9.168,1.2922,1.8834,0.7175,1.2295,108.44
0.7718,1.5483,8.198,9.168,1.2913,1.8824,0.7167,1.2295,108.5
0.7714,1.5485,8.198,9.168,1.2915,1.8826,0.7173,1.2287,108.43
0.7717,1.5488,8.198,9.168,1.2925,1.8838,0.7177,1.2281,108.44
0.7722,1.5488,8.198,9.168,1.2932,1.8848,0.7182,1.2275,108.42
0.7723,1.5489,8.198,9.168,1.2932,1.8842,0.7183,1.2274,108.4
0.7722,1.549,8.1975,9.168,1.2927,1.8836,0.7182,1.2269,108.44
0.7722,1.5494,8.1975,9.168,1.2927,1.8837,0.7182,1.2269,108.42
0.772,1.5495,8.197,9.168,1.2926,1.8833,0.7182,1.2276,108.43
0.7724,1.5496,8.195,9.168,1.2926,1.8833,0.7186,1.2276,108.42
0.7723,1.5498,8.1885,9.1645,1.2926,1.8833,0.7185,1.2276,108.44
0.7733,1.5493,8.1975,9.1663,1.2932,1.8839,0.7192,1.2275,108.34
0.7737,1.5491,8.1875,9.164,1.2935,1.8845,0.7199,1.2276,108.28
0.7733,1.5491,8.1895,9.1685,1.2925,1.8844,0.7197,1.2271,108.3
0.7739,1.5487,8.1875,9.1678,1.294,1.8873,0.7209,1.2263,108.1
0.7748,1.5485,8.176,9.1674,1.2972,1.8897,0.7219,1.2251,107.84
0.7745,1.5483,8.1753,9.1733,1.2967,1.891,0.7213,1.2251,107.89
0.7744,1.5486,8.1748,9.1743,1.2965,1.8899,0.7207,1.2249,107.94
0.7747,1.5481,8.1745,9.1698,1.297,1.89,0.7211,1.227,107.93
0.7743,1.5482,8.1763,9.1708,1.2961,1.8895,0.7207,1.2272,107.93
0.7745,1.5496,8.1745,9.171,1.2956,1.8884,0.7199,1.2273,107.88
0.7753,1.5487,8.1798,9.1705,1.2983,1.8916,0.7208,1.2263,107.67
0.7754,1.5486,8.1765,9.171,1.298,1.8914,0.7206,1.2273,107.74
0.775,1.5488,8.1755,9.1725,1.2961,1.8888,0.7214,1.2292,107.9
0.7746,1.5494,8.188,9.162,1.2962,1.89,0.7216,1.229,107.88
0.775,1.5494,8.1865,9.1615,1.296,1.8907,0.721,1.2309,107.86
0.7751,1.5492,8.1953,9.159,1.2966,1.891,0.7211,1.2309,107.8
0.7743,1.5492,8.1955,9.1589,1.2955,1.8897,0.7201,1.2337,107.87
0.7746,1.5491,8.1908,9.159,1.296,1.8904,0.72,1.2336,107.83
0.7755,1.5491,8.1898,9.1591,1.2971,1.8914,0.7214,1.2332,107.81
0.7756,1.5484,8.194,9.1585,1.2972,1.8909,0.7216,1.2332,107.8
0.7748,1.5478,8.2013,9.1546,1.2993,1.8925,0.7221,1.2352,107.78
0.7751,1.5473,8.1997,9.159,1.2995,1.8919,0.7218,1.2357,107.75
0.7751,1.5478,8.1986,9.1553,1.2993,1.8918,0.7218,1.2339,107.74
0.7747,1.5475,8.1954,9.1561,1.2985,1.8913,0.7218,1.2331,107.8
0.7749,1.5483,8.192,9.158,1.2982,1.8911,0.7218,1.233,107.77
0.7758,1.5484,8.1946,9.159,1.2983,1.8912,0.7215,1.2354,107.73
0.7755,1.5487,8.196,9.1579,1.2973,1.8913,0.7212,1.2339,107.84
0.7754,1.5487,8.1965,9.1585,1.2977,1.8916,0.7216,1.2335,107.85
0.7757,1.5487,8.1965,9.1595,1.2972,1.8908,0.721,1.2335,107.84
0.7757,1.5487,8.196,9.1595,1.2973,1.8913,0.7225,1.2337,107.87
0.7755,1.5487,8.1918,9.1595,1.2971,1.8906,0.7217,1.2339,107.85
0.7755,1.5487,8.1943,9.1595,1.2974,1.8911,0.7215,1.2339,107.85
0.775,1.5489,8.1943,9.1595,1.2969,1.8899,0.7215,1.234,107.84
0.7751,1.5487,8.1943,9.1595,1.297,1.8905,0.7208,1.234,107.77
0.7755,1.5486,8.1943,9.1595,1.2973,1.8915,0.7212,1.234,107.79
0.7756,1.5486,8.1943,9.1595,1.2979,1.8919,0.7224,1.234,107.62
0.7755,1.5486,8.1943,9.1603,1.2975,1.8907,0.7224,1.2338,107.65
0.7749,1.5484,8.1943,9.1603,1.2976,1.8904,0.7222,1.2338,107.61
0.7755,1.5479,8.194,9.1595,1.2978,1.8909,0.723,1.2338,107.61
0.7754,1.5479,8.194,9.159,1.2985,1.8918,0.7227,1.2334,107.6
0.7758,1.5483,8.194,9.159,1.2984,1.8916,0.7227,1.2334,107.56
0.7757,1.5484,8.1985,9.1585,1.2983,1.8922,0.7232,1.233,107.56
0.7755,1.5482,8.1985,9.1585,1.2982,1.8916,0.7229,1.2329,107.62
0.7748,1.5482,8.1985,9.1585,1.2977,1.8909,0.7226,1.233,107.63
0.7753,1.5486,8.1985,9.1585,1.2978,1.8911,0.7228,1.2331,107.63
0.7753,1.5485,8.1985,9.1585,1.2978,1.8914,0.7229,1.2334,107.65
0.7755,1.5487,8.1985,9.157,1.2978,1.8913,0.7231,1.2335,107.64
0.7751,1.5485,8.2005,9.158,1.2975,1.891,0.7231,1.2333,107.67
0.7759,1.5489,8.205,9.1544,1.299,1.8931,0.7234,1.2325,107.62
0.7765,1.5486,8.194,9.1543,1.2993,1.8933,0.7237,1.2326,107.63
0.7763,1.5485,8.1968,9.1506,1.2994,1.893,0.7233,1.232,107.73
0.7755,1.5489,8.194,9.1517,1.2992,1.8921,0.7227,1.2332,107.77
0.7755,1.5487,8.19,9.1527,1.2995,1.8925,0.7223,1.2329,107.7
0.7754,1.5488,8.1805,9.1568,1.2989,1.8913,0.7223,1.2328,107.79
0.7757,1.5486,8.1798,9.1506,1.2989,1.894,0.7223,1.2317,107.75
0.7754,1.5487,8.1825,9.1507,1.2979,1.8926,0.7218,1.2328,107.86
0.7753,1.5488,8.1805,9.149,1.2975,1.8922,0.7225,1.2323,107.87
0.7756,1.5488,8.1748,9.1503,1.2979,1.8939,0.722,1.232,107.77
0.776,1.5493,8.1807,9.1547,1.2979,1.8932,0.7224,1.2319,107.82
0.7765,1.5494,8.176,9.1523,1.2985,1.8945,0.7227,1.2322,107.77
0.7761,1.5493,8.1785,9.1515,1.2992,1.8953,0.7229,1.2343,107.75
0.7743,1.5507,8.1812,9.1525,1.2925,1.8893,0.7208,1.2353,108.14
0.774,1.5504,8.185,9.1515,1.2896,1.8858,0.72,1.2344,108.35
0.7739,1.5506,8.1828,9.149,1.2897,1.8865,0.7194,1.2373,108.36
0.7736,1.5502,8.1801,9.1485,1.288,1.8853,0.719,1.2411,108.42
0.7735,1.5505,8.1808,9.148,1.2886,1.886,0.7189,1.2401,108.27
0.7735,1.55,8.1838,9.1503,1.2882,1.8866,0.7184,1.2404,108.25
0.7735,1.5497,8.1828,9.1488,1.2873,1.8844,0.7192,1.2412,108.28
0.7734,1.5496,8.1828,9.1488,1.2878,1.8855,0.7194,1.2394,108.22
0.7734,1.5496,8.1861,9.1498,1.2884,1.8855,0.7193,1.2398,108.22
0.7727,1.5495,8.1852,9.1503,1.2879,1.8853,0.7188,1.2403,108.31
0.7727,1.5497,8.1875,9.1492,1.2882,1.8859,0.7187,1.2404,108.35
0.7744,1.5487,8.1851,9.1491,1.2912,1.8897,0.7203,1.2383,107.95
0.7755,1.5487,8.192,9.1498,1.2926,1.8913,0.7201,1.2372,107.74
0.7761,1.5487,8.1905,9.146,1.292,1.8912,0.7211,1.2379,107.76
0.7761,1.5492,8.188,9.146,1.2919,1.8918,0.7217,1.2386,107.73
0.775,1.5493,8.191,9.15,1.2917,1.8917,0.7211,1.2377,107.75
0.7758,1.5493,8.191,9.1485,1.2922,1.8924,0.7216,1.2379,107.8
0.7753,1.5491,8.191,9.148,1.292,1.8926,0.7216,1.2382,107.68
0.7752,1.5496,8.191,9.148,1.2919,1.8925,0.7219,1.2381,107.73
0.7748,1.5496,8.191,9.148,1.2916,1.8916,0.7221,1.2378,107.76
0.775,1.5495,8.191,9.148,1.2913,1.8914,0.7223,1.2382,107.82
0.7756,1.5492,8.191,9.149,1.2917,1.8918,0.723,1.2378,107.79
0.7747,1.5495,8.191,9.149,1.2905,1.8896,0.7217,1.2378,107.81
0.7755,1.5491,8.188,9.149,1.2916,1.8915,0.7219,1.2382,107.65
0.7751,1.5492,8.188,9.1481,1.2908,1.8908,0.7218,1.2383,107.65
0.775,1.5492,8.191,9.149,1.2903,1.8914,0.7221,1.2381,107.64
0.7754,1.5483,8.193,9.149,1.2903,1.8918,0.7227,1.2375,107.57
0.7758,1.5478,8.193,9.149,1.2912,1.8918,0.7225,1.2376,107.43
0.7759,1.5477,8.193,9.149,1.291,1.892,0.7226,1.2373,107.42
0.7764,1.548,8.193,9.1498,1.2913,1.8924,0.7227,1.2377,107.45
0.7771,1.548,8.193,9.1498,1.2913,1.8932,0.7238,1.2376,107.44
0.7775,1.5482,8.193,9.1498,1.2921,1.8932,0.7244,1.237,107.36
0.7777,1.5481,8.1915,9.1498,1.292,1.8927,0.7243,1.2373,107.38
0.7781,1.5479,8.193,9.1498,1.2926,1.8935,0.7248,1.2368,107.35
0.7778,1.5486,8.1905,9.1508,1.2922,1.8929,0.7246,1.2368,107.4
0.7782,1.5482,8.1895,9.149,1.2934,1.894,0.7248,1.236,107.34
0.7793,1.5477,8.1945,9.1493,1.2934,1.8943,0.7251,1.2359,107.38
0.7795,1.5477,8.188,9.147,1.2938,1.8941,0.7251,1.2355,107.36
0.7795,1.5478,8.184,9.147,1.2952,1.894,0.7252,1.2342,107.25
0.7794,1.5478,8.184,9.149,1.2947,1.8945,0.7251,1.2341,107.24
0.7787,1.5484,8.1885,9.1565,1.2938,1.8933,0.7248,1.234,107.32
0.7796,1.5487,8.189,9.156,1.2945,1.8939,0.725,1.2352,107.29
0.7785,1.5483,8.19,9.158,1.294,1.8928,0.7244,1.2354,107.34
